Year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
2084,0.001687,0.000128,0.000078,0.000061,0.000053,0.000048,0.000043,0.000039,0.000036,0.000033,0.000032,0.000034,0.000042,0.000058,0.000079,0.000103,0.000128,0.000155,0.000184,0.000214,0.000246,0.000278,0.000307,0.000331,0.000352,0.000371,0.000392,0.000417,0.000447,0.000481,0.000516,0.00055,0.000579,0.000603,0.000622,0.000643,0.000666,0.000689,0.000711,0.000734,0.000762,0.000797,0.000839,0.000889,0.000948,0.001014,0.001091,0.001191,0.001317,0.001464,0.001623,0.001786,0.001959,0.002142,0.002331,0.002554,0.002786,0.002966,0.003072,0.003142,0.003212,0.003352,0.003618,0.004051,0.00462,0.005286,0.005984,0.006681,0.007348,0.008023,0.008815,0.009745,0.010746,0.011817,0.013004,0.014542,0.016359,0.018176,0.019926,0.02183,0.024019,0.026941,0.031047,0.036608,0.043397,0.051018,0.059144,0.067592,0.076334,0.085484,0.095199,0.105651,0.117015,0.129441,0.143068,0.156833,0.170503,0.18382,0.196514,0.208305,0.220803,0.234051,0.248094,0.26298,0.278759,0.295484,0.313213,0.332006,0.351927,0.373042,0.395425,0.41915,0.444299,0.470957,0.499215,0.524403,0.550623,0.578154,0.607061,0.637415
2085,0.00166,0.000126,0.000077,0.00006,0.000053,0.000047,0.000043,0.000039,0.000035,0.000032,0.000031,0.000033,0.000041,0.000057,0.000078,0.000102,0.000127,0.000154,0.000182,0.000212,0.000244,0.000276,0.000305,0.000329,0.000349,0.000369,0.000389,0.000414,0.000443,0.000477,0.000512,0.000545,0.000575,0.000598,0.000617,0.000637,0.00066,0.000683,0.000705,0.000727,0.000755,0.00079,0.000831,0.00088,0.000939,0.001004,0.00108,0.001179,0.001304,0.00145,0.001607,0.001769,0.001941,0.002122,0.002308,0.00253,0.002759,0.002937,0.003041,0.003109,0.003176,0.003314,0.003579,0.004011,0.00458,0.005245,0.005942,0.006637,0.0073,0.00797,0.008756,0.00968,0.010674,0.011738,0.012918,0.014448,0.016255,0.01806,0.019795,0.021682,0.02385,0.026752,0.030838,0.036386,0.043161,0.050768,0.058875,0.067296,0.076004,0.085113,0.09478,0.10518,0.116487,0.128855,0.142421,0.156126,0.169736,0.182995,0.195632,0.20737,0.219812,0.233001,0.246981,0.2618,0.277508,0.294158,0.311807,0.330516,0.350347,0.371368,0.39365,0.417269,0.442305,0.468843,0.496974,0.521916,0.548012,0.575412,0.604183,0.634392
2086,0.001633,0.000125,0.000076,0.000059,0.000052,0.000046,0.000042,0.000038,0.000035,0.000032,0.000031,0.000033,0.000041,0.000056,0.000077,0.000101,0.000126,0.000153,0.000181,0.000211,0.000242,0.000274,0.000302,0.000326,0.000347,0.000366,0.000386,0.00041,0.00044,0.000473,0.000508,0.000541,0.00057,0.000593,0.000612,0.000632,0.000655,0.000677,0.000698,0.000721,0.000748,0.000782,0.000823,0.000872,0.00093,0.000994,0.00107,0.001167,0.001291,0.001436,0.001592,0.001753,0.001923,0.002101,0.002286,0.002505,0.002732,0.002908,0.00301,0.003076,0.003141,0.003277,0.00354,0.003971,0.004539,0.005204,0.005901,0.006593,0.007253,0.007918,0.008698,0.009615,0.010603,0.01166,0.012832,0.014354,0.016152,0.017945,0.019666,0.021536,0.023684,0.026564,0.030632,0.036165,0.042929,0.050521,0.058608,0.067003,0.075677,0.084745,0.094365,0.104712,0.115964,0.128273,0.141781,0.155425,0.168975,0.182176,0.194757,0.206442,0.218829,0.231958,0.245876,0.260628,0.276266,0.292842,0.310413,0.329037,0.34878,0.369706,0.391889,0.415402,0.440326,0.466746,0.494714,0.519449,0.545422,0.572693,0.601328,0.631394
2087,0.001606,0.000123,0.000075,0.000058,0.000051,0.000046,0.000041,0.000038,0.000034,0.000031,0.00003,0.000032,0.00004,0.000056,0.000077,0.0001,0.000125,0.000152,0.00018,0.000209,0.00024,0.000272,0.0003,0.000324,0.000344,0.000363,0.000383,0.000407,0.000436,0.000469,0.000504,0.000537,0.000565,0.000588,0.000606,0.000626,0.000649,0.000671,0.000692,0.000714,0.000741,0.000775,0.000815,0.000863,0.000921,0.000984,0.001059,0.001156,0.001278,0.001423,0.001577,0.001736,0.001905,0.002082,0.002264,0.002481,0.002706,0.00288,0.00298,0.003044,0.003107,0.00324,0.003502,0.003932,0.0045,0.005164,0.005859,0.00655,0.007206,0.007866,0.00864,0.009551,0.010532,0.011582,0.012748,0.014262,0.01605,0.017832,0.019538,0.021391,0.023519,0.026379,0.030429,0.035948,0.042698,0.050276,0.058344,0.066712,0.075352,0.08438,0.093952,0.104248,0.115445,0.127696,0.141145,0.15473,0.168221,0.181363,0.193889,0.205522,0.217853,0.230925,0.24478,0.259467,0.275035,0.291537,0.309029,0.327571,0.347225,0.368059,0.390142,0.413551,0.438364,0.464665,0.492383,0.517003,0.542853,0.569995,0.598495,0.62842
2088,0.00158,0.000121,0.000074,0.000058,0.000051,0.000045,0.000041,0.000037,0.000034,0.000031,0.00003,0.000032,0.00004,0.000055,0.000076,0.000099,0.000124,0.00015,0.000178,0.000207,0.000238,0.00027,0.000298,0.000321,0.000341,0.00036,0.00038,0.000404,0.000433,0.000465,0.0005,0.000532,0.000561,0.000583,0.000601,0.000621,0.000643,0.000665,0.000686,0.000708,0.000734,0.000768,0.000808,0.000855,0.000912,0.000975,0.001049,0.001144,0.001266,0.001409,0.001562,0.00172,0.001887,0.002062,0.002243,0.002457,0.00268,0.002852,0.00295,0.003012,0.003073,0.003204,0.003464,0.003893,0.004461,0.005125,0.005819,0.006507,0.007159,0.007815,0.008583,0.009488,0.010463,0.011506,0.012664,0.01417,0.01595,0.01772,0.019412,0.021248,0.023357,0.026197,0.030229,0.035733,0.04247,0.050033,0.058081,0.066423,0.07503,0.084017,0.093543,0.103788,0.11493,0.127124,0.140514,0.15404,0.167472,0.180557,0.193028,0.204609,0.216886,0.229899,0.243693,0.258314,0.273813,0.290242,0.307657,0.326116,0.345683,0.366424,0.388409,0.411714,0.436417,0.462602,0.490072,0.514576,0.540304,0.56732,0.595686,0.62547
2089,0.001554,0.00012,0.000073,0.000057,0.00005,0.000044,0.00004,0.000037,0.000034,0.00003,0.000029,0.000031,0.000039,0.000054,0.000075,0.000099,0.000123,0.000149,0.000177,0.000206,0.000237,0.000268,0.000296,0.000319,0.000339,0.000357,0.000377,0.000401,0.00043,0.000462,0.000496,0.000528,0.000556,0.000578,0.000596,0.000616,0.000638,0.000659,0.00068,0.000701,0.000728,0.000761,0.0008,0.000847,0.000903,0.000965,0.001038,0.001133,0.001253,0.001395,0.001547,0.001704,0.00187,0.002043,0.002221,0.002434,0.002655,0.002824,0.00292,0.002981,0.003039,0.003169,0.003426,0.003855,0.004422,0.005086,0.005778,0.006465,0.007114,0.007765,0.008527,0.009426,0.010394,0.01143,0.012582,0.01408,0.01585,0.017609,0.019287,0.021108,0.023197,0.026016,0.03003,0.03552,0.042245,0.049792,0.057821,0.066137,0.07471,0.083657,0.093137,0.103331,0.114419,0.126557,0.139888,0.153356,0.16673,0.179758,0.192173,0.203704,0.215926,0.228881,0.242614,0.257171,0.272601,0.288957,0.306295,0.324673,0.344153,0.364802,0.38669,0.409892,0.434485,0.460554,0.487779,0.512168,0.537777,0.564665,0.592899,0.622544
2090,0.001529,0.000118,0.000072,0.000056,0.000049,0.000044,0.00004,0.000036,0.000033,0.00003,0.000029,0.000031,0.000038,0.000054,0.000074,0.000098,0.000122,0.000148,0.000176,0.000204,0.000235,0.000266,0.000293,0.000316,0.000336,0.000354,0.000374,0.000398,0.000426,0.000458,0.000492,0.000523,0.000551,0.000573,0.000591,0.00061,0.000632,0.000653,0.000673,0.000695,0.000721,0.000754,0.000792,0.000839,0.000894,0.000956,0.001028,0.001121,0.001241,0.001382,0.001533,0.001688,0.001853,0.002024,0.0022,0.002411,0.002629,0.002797,0.002891,0.00295,0.003006,0.003133,0.00339,0.003817,0.004384,0.005047,0.005739,0.006423,0.007068,0.007715,0.008471,0.009364,0.010326,0.011356,0.0125,0.013991,0.015752,0.017499,0.019164,0.020968,0.023039,0.025839,0.029835,0.03531,0.042021,0.049554,0.057562,0.065852,0.074392,0.083299,0.092734,0.102878,0.113912,0.125994,0.139268,0.152677,0.165993,0.178964,0.191326,0.202805,0.214974,0.227872,0.241544,0.256037,0.271399,0.287683,0.304944,0.323241,0.342635,0.363193,0.384985,0.408084,0.432569,0.458523,0.485505,0.50978,0.535269,0.562032,0.590134,0.619641
2091,0.001504,0.000116,0.000071,0.000055,0.000049,0.000043,0.000039,0.000036,0.000033,0.00003,0.000028,0.00003,0.000038,0.000053,0.000074,0.000097,0.000121,0.000147,0.000174,0.000203,0.000233,0.000264,0.000291,0.000314,0.000334,0.000352,0.000371,0.000395,0.000423,0.000454,0.000488,0.000519,0.000547,0.000568,0.000586,0.000605,0.000627,0.000647,0.000667,0.000689,0.000714,0.000747,0.000785,0.000831,0.000886,0.000946,0.001018,0.00111,0.001229,0.001369,0.001519,0.001673,0.001836,0.002005,0.002179,0.002388,0.002605,0.00277,0.002862,0.002919,0.002974,0.003099,0.003353,0.00378,0.004346,0.005009,0.005699,0.006381,0.007023,0.007665,0.008416,0.009303,0.010258,0.011282,0.012419,0.013902,0.015654,0.017391,0.019042,0.020831,0.022883,0.025663,0.029642,0.035102,0.0418,0.049317,0.057306,0.065569,0.074076,0.082944,0.092334,0.102429,0.113409,0.125435,0.138652,0.152004,0.165262,0.178177,0.190485,0.201914,0.214029,0.226871,0.240483,0.254912,0.270207,0.286419,0.303604,0.32182,0.341129,0.361597,0.383293,0.406291,0.430668,0.456508,0.483248,0.507411,0.532781,0.55942,0.587391,0.616761
2092,0.001479,0.000115,0.00007,0.000055,0.000048,0.000043,0.000039,0.000035,0.000032,0.000029,0.000028,0.00003,0.000037,0.000052,0.000073,0.000096,0.00012,0.000146,0.000173,0.000201,0.000231,0.000262,0.000289,0.000312,0.000331,0.000349,0.000369,0.000391,0.000419,0.000451,0.000484,0.000515,0.000542,0.000564,0.000581,0.0006,0.000621,0.000642,0.000661,0.000682,0.000708,0.00074,0.000778,0.000823,0.000877,0.000937,0.001008,0.001099,0.001217,0.001356,0.001505,0.001658,0.001819,0.001987,0.002159,0.002366,0.00258,0.002743,0.002834,0.002889,0.002941,0.003064,0.003317,0.003743,0.004309,0.004971,0.005661,0.00634,0.006979,0.007616,0.008362,0.009243,0.010192,0.011209,0.012339,0.013815,0.015558,0.017284,0.018922,0.020695,0.022729,0.02549,0.029451,0.034897,0.041581,0.049083,0.057052,0.065289,0.073763,0.082592,0.091937,0.101982,0.11291,0.124881,0.138042,0.151336,0.164537,0.177397,0.189651,0.20103,0.213092,0.225877,0.23943,0.253796,0.269023,0.285165,0.302275,0.320411,0.339636,0.360014,0.381615,0.404512,0.428782,0.454509,0.48101,0.50506,0.530313,0.556829,0.584671,0.613904
2093,0.001455,0.000113,0.000069,0.000054,0.000047,0.000042,0.000038,0.000035,0.000032,0.000029,0.000027,0.000029,0.000037,0.000052,0.000072,0.000095,0.000119,0.000145,0.000172,0.0002,0.00023,0.00026,0.000287,0.000309,0.000329,0.000346,0.000366,0.000388,0.000416,0.000447,0.00048,0.000511,0.000538,0.000559,0.000576,0.000595,0.000616,0.000636,0.000655,0.000676,0.000701,0.000733,0.00077,0.000815,0.000869,0.000928,0.000998,0.001089,0.001205,0.001343,0.001491,0.001642,0.001802,0.001968,0.002139,0.002343,0.002556,0.002717,0.002806,0.002859,0.00291,0.00303,0.003282,0.003707,0.004272,0.004934,0.005622,0.0063,0.006935,0.007568,0.008308,0.009183,0.010126,0.011137,0.01226,0.013728,0.015463,0.017178,0.018803,0.020561,0.022577,0.025319,0.029262,0.034694,0.041365,0.048851,0.056799,0.065011,0.073452,0.082242,0.091543,0.10154,0.112415,0.124331,0.137436,0.150674,0.163818,0.176622,0.188823,0.200153,0.212162,0.224892,0.238385,0.252688,0.267849,0.28392,0.300956,0.319013,0.338154,0.358443,0.37995,0.402747,0.426911,0.452526,0.478789,0.502729,0.527865,0.554259,0.581972,0.61107
2094,0.001432,0.000112,0.000068,0.000053,0.000047,0.000042,0.000038,0.000035,0.000031,0.000028,0.000027,0.000029,0.000036,0.000051,0.000071,0.000094,0.000118,0.000144,0.00017,0.000198,0.000228,0.000258,0.000285,0.000307,0.000326,0.000344,0.000363,0.000385,0.000413,0.000443,0.000476,0.000507,0.000533,0.000554,0.000571,0.00059,0.00061,0.00063,0.00065,0.00067,0.000695,0.000726,0.000763,0.000808,0.00086,0.000919,0.000988,0.001078,0.001194,0.00133,0.001477,0.001627,0.001786,0.00195,0.002119,0.002321,0.002532,0.002691,0.002778,0.00283,0.002878,0.002997,0.003247,0.003672,0.004236,0.004897,0.005584,0.00626,0.006892,0.00752,0.008255,0.009124,0.010061,0.011065,0.012182,0.013643,0.015369,0.017073,0.018685,0.020429,0.022427,0.02515,0.029076,0.034493,0.04115,0.04862,0.056549,0.064734,0.073143,0.081895,0.091152,0.101101,0.111924,0.123786,0.136835,0.150016,0.163105,0.175854,0.188002,0.199282,0.211239,0.223914,0.237349,0.251589,0.266685,0.282686,0.299647,0.317626,0.336683,0.356884,0.378298,0.400995,0.425055,0.450558,0.476587,0.500416,0.525437,0.551709,0.579294,0.608259
2095,0.001408,0.00011,0.000068,0.000052,0.000046,0.000041,0.000037,0.000034,0.000031,0.000028,0.000026,0.000028,0.000036,0.00005,0.000071,0.000094,0.000117,0.000143,0.000169,0.000197,0.000226,0.000256,0.000282,0.000305,0.000324,0.000341,0.00036,0.000382,0.000409,0.00044,0.000472,0.000502,0.000529,0.00055,0.000567,0.000585,0.000605,0.000625,0.000644,0.000664,0.000689,0.000719,0.000756,0.0008,0.000852,0.00091,0.000978,0.001067,0.001182,0.001318,0.001463,0.001613,0.00177,0.001932,0.002099,0.0023,0.002508,0.002666,0.002751,0.002801,0.002847,0.002964,0.003213,0.003636,0.0042,0.004861,0.005547,0.00622,0.006849,0.007473,0.008203,0.009066,0.009996,0.010995,0.012105,0.013559,0.015276,0.01697,0.018569,0.020298,0.022279,0.024983,0.028892,0.034295,0.040938,0.048392,0.056301,0.06446,0.072837,0.08155,0.090764,0.100665,0.111437,0.123245,0.136238,0.149364,0.162397,0.175092,0.187188,0.198419,0.210324,0.222944,0.23632,0.250499,0.265529,0.281461,0.298349,0.31625,0.335225,0.355338,0.376659,0.399258,0.423214,0.448606,0.474401,0.498121,0.523027,0.549179,0.576638,0.60547
